user_id,signup_date,signup_channel,age,country,experiment_group,funnel_stage
967,2025-12-17,Google Ads,36,India,B,Email Verification
968,2025-12-03,LinkedIn,21,United Kingdom,A,Feature Adoption
969,2026-04-20,Organic Search,65,India,A,Feature Adoption
970,2025-08-12,Organic Search,35,United States,B,Subscription
971,2025-11-18,Referral,25,United States,A,Renewal
972,2025-09-16,LinkedIn,29,United States,B,Subscription
973,2026-03-06,Organic Search,20,United Kingdom,B,Feature Adoption
974,2025-09-13,Google Ads,49,Australia,A,Feature Adoption
975,2026-01-13,Organic Search,58,Canada,B,Subscription
976,2025-12-24,Organic Search,25,United States,B,Subscription
977,2026-03-01,Organic Search,52,Germany,B,Subscription
978,2026-01-16,Google Ads,45,United States,B,Renewal
979,2026-02-15,Google Ads,51,United States,A,Signup
980,2026-03-30,LinkedIn,45,India,A,Subscription
981,2025-11-17,Organic Search,24,United States,B,Subscription
982,2026-02-22,LinkedIn,64,Germany,A,Subscription
983,2026-03-24,Organic Search,29,Germany,B,Signup
984,2025-07-05,Referral,24,United States,A,Subscription
985,2025-12-27,Organic Search,30,United States,B,Subscription
986,2025-07-30,Email Campaign,31,Germany,A,Feature Adoption
987,2025-08-31,Organic Search,42,United Kingdom,A,Renewal
988,2026-04-16,Referral,25,United States,A,Feature Adoption
989,2026-02-25,LinkedIn,47,United States,A,Feature Adoption
990,2026-02-04,LinkedIn,38,Germany,B,Renewal
991,2025-11-19,LinkedIn,39,United States,A,Feature Adoption
992,2025-11-13,Organic Search,30,United States,A,Feature Adoption
993,2026-03-09,Organic Search,45,United Kingdom,B,Subscription
994,2026-02-12,LinkedIn,22,United States,B,Subscription
995,2026-02-14,Organic Search,59,Canada,A,Renewal
996,2026-01-16,Organic Search,43,Germany,A,Feature Adoption
997,2026-03-09,Google Ads,64,Canada,A,Subscription
998,2026-04-03,Organic Search,62,United States,A,Feature Adoption
999,2026-04-17,Google Ads,39,India,A,Feature Adoption
1000,2025-08-16,Google Ads,39,India,B,Subscription
1001,2025-11-26,LinkedIn,20,United States,A,Subscription
1002,2025-12-01,LinkedIn,58,India,A,Feature Adoption
1003,2026-02-10,LinkedIn,30,United States,B,Renewal
1004,2025-10-31,Google Ads,52,United States,A,Feature Adoption
1005,2026-02-16,Email Campaign,39,United States,B,Renewal
1006,2025-07-22,Google Ads,59,United States,A,Feature Adoption
1007,2026-04-01,Organic Search,22,United Kingdom,B,Feature Adoption
1008,2025-07-10,Google Ads,20,India,B,Subscription
1009,2025-07-08,Organic Search,37,United States,A,Email Verification
1010,2025-09-26,Referral,24,United States,B,Subscription
1011,2025-10-21,Organic Search,39,United States,A,Renewal
1012,2026-01-22,Organic Search,54,India,A,Feature Adoption
1013,2025-10-18,LinkedIn,39,United Kingdom,B,Feature Adoption
1014,2026-01-29,Organic Search,28,United States,B,Renewal
1015,2025-07-21,Organic Search,58,France,A,Subscription
1016,2025-07-09,Referral,18,United States,B,Feature Adoption
1017,2026-04-30,Referral,48,Canada,A,Feature Adoption
1018,2025-11-16,Google Ads,29,Canada,A,Signup
1019,2025-10-01,LinkedIn,23,United Kingdom,A,Subscription
1020,2025-12-26,Google Ads,30,United Kingdom,B,Subscription
1021,2025-08-18,LinkedIn,52,India,A,Feature Adoption
1022,2025-10-15,Organic Search,27,United States,A,Renewal
1023,2026-02-28,Google Ads,20,United States,B,Feature Adoption
1024,2025-10-16,Google Ads,47,United States,B,Subscription
1025,2026-04-02,Organic Search,49,France,A,Email Verification
1026,2025-10-29,LinkedIn,38,United Kingdom,B,Subscription
1027,2025-12-14,Organic Search,32,United States,B,Subscription
1028,2025-10-11,Google Ads,48,United States,A,Email Verification
1029,2026-02-09,Organic Search,47,India,B,Feature Adoption
1030,2026-02-20,LinkedIn,35,United Kingdom,B,Feature Adoption
1031,2026-04-18,Organic Search,47,United States,B,Feature Adoption
1032,2025-12-23,Organic Search,28,United States,A,Feature Adoption
1033,2025-09-26,Google Ads,32,United Kingdom,B,Renewal
1034,2026-03-08,Referral,48,United States,A,Feature Adoption
1035,2026-02-05,LinkedIn,38,United States,B,Feature Adoption
1036,2026-04-29,Email Campaign,18,India,B,First Login
1037,2026-02-26,LinkedIn,45,United Kingdom,A,Feature Adoption
1038,2025-08-20,Google Ads,53,United States,A,Subscription
1039,2026-01-25,Email Campaign,36,United States,B,Renewal
1040,2025-07-09,Google Ads,63,United States,B,Subscription
1041,2026-04-25,Organic Search,26,Canada,A,Feature Adoption
1042,2026-01-06,LinkedIn,18,Germany,A,Email Verification
1043,2025-12-18,Google Ads,35,United States,A,Feature Adoption
1044,2026-04-21,LinkedIn,23,France,A,Feature Adoption
1045,2025-07-29,Google Ads,41,India,A,First Login
1046,2026-01-04,Google Ads,41,United States,B,Subscription
1047,2025-08-04,Google Ads,26,France,A,Feature Adoption
1048,2025-08-28,LinkedIn,55,Germany,A,Subscription
1049,2025-10-24,Organic Search,50,India,A,Feature Adoption
1050,2025-08-02,Google Ads,50,Canada,A,First Login
1051,2026-03-30,LinkedIn,36,United Kingdom,B,Feature Adoption
1052,2025-08-03,Organic Search,23,India,B,Renewal
1053,2025-11-25,Email Campaign,28,United States,B,Subscription
1054,2026-03-12,Organic Search,58,United States,B,Subscription
1055,2026-04-04,Email Campaign,44,Canada,B,Subscription
1056,2025-11-27,Organic Search,32,United States,A,Feature Adoption
1057,2025-12-19,Google Ads,59,United States,A,Feature Adoption
1058,2026-03-29,Referral,37,Canada,A,Renewal
1059,2025-12-04,Organic Search,48,United States,B,Feature Adoption
1060,2025-07-25,Organic Search,28,United States,A,Feature Adoption
1061,2026-04-01,Organic Search,63,India,A,Subscription
1062,2025-09-17,Organic Search,38,United States,A,Feature Adoption
1063,2026-01-06,Organic Search,20,United Kingdom,A,Renewal
1064,2025-09-14,Google Ads,28,United Kingdom,A,First Login
1065,2025-07-13,Google Ads,27,Canada,A,Renewal
1066,2025-09-18,Organic Search,50,Germany,B,Subscription
1067,2026-02-28,Referral,54,India,A,Subscription
1068,2026-02-12,Organic Search,48,United States,A,First Login
1069,2026-04-09,Organic Search,57,United States,A,Feature Adoption
1070,2025-08-17,Organic Search,30,United Kingdom,A,Feature Adoption
1071,2025-11-20,Organic Search,46,United States,A,Renewal
1072,2026-03-20,Google Ads,56,Canada,A,Renewal
1073,2026-01-01,Google Ads,45,Germany,B,Feature Adoption
1074,2025-11-23,Organic Search,46,United States,A,Email Verification
1075,2026-02-13,LinkedIn,46,Canada,B,Renewal
1076,2026-02-03,LinkedIn,55,Canada,A,First Login
1077,2025-12-03,Google Ads,39,India,B,Renewal
1078,2026-01-09,Organic Search,35,Canada,B,Subscription
1079,2026-04-17,LinkedIn,29,United States,A,Feature Adoption
1080,2026-03-09,Organic Search,55,Australia,B,Subscription
1081,2026-02-23,Organic Search,27,France,B,Renewal
1082,2026-02-27,Organic Search,36,Germany,B,Subscription
1083,2025-11-03,Organic Search,49,France,A,Email Verification
1084,2026-01-02,Google Ads,34,United Kingdom,A,Feature Adoption
1085,2025-08-31,Google Ads,19,Germany,A,Feature Adoption
1086,2025-07-30,Organic Search,62,Canada,B,Feature Adoption
1087,2025-11-17,Google Ads,40,United Kingdom,B,Feature Adoption
1088,2025-08-09,Google Ads,29,France,A,Feature Adoption
1089,2025-09-24,Google Ads,61,India,A,Feature Adoption
1090,2026-01-02,Organic Search,27,United Kingdom,B,Subscription
1091,2026-01-07,LinkedIn,28,Canada,B,Feature Adoption
1092,2025-10-22,Referral,53,France,A,Subscription
1093,2026-03-27,Referral,62,Germany,A,First Login
1094,2026-02-21,Referral,26,United States,A,Feature Adoption
1095,2025-12-07,LinkedIn,46,United States,A,Feature Adoption
1096,2025-12-23,Organic Search,65,United States,A,Feature Adoption
1097,2025-09-11,LinkedIn,31,United States,B,Feature Adoption
1098,2025-08-27,Organic Search,45,France,B,Feature Adoption
1099,2026-03-20,Google Ads,34,Canada,B,Feature Adoption
1100,2025-07-06,LinkedIn,56,France,B,Renewal
1101,2025-10-03,LinkedIn,27,United States,A,Renewal
1102,2026-04-23,Organic Search,50,United States,A,Feature Adoption
1103,2026-03-16,Google Ads,55,United States,A,Feature Adoption
1104,2025-10-07,Email Campaign,52,United States,B,Subscription
1105,2025-10-18,Email Campaign,48,India,B,Subscription
1106,2026-02-11,LinkedIn,40,United States,A,Feature Adoption
1107,2026-03-21,Organic Search,38,United States,B,Feature Adoption
1108,2025-09-08,Google Ads,36,United States,A,Signup
1109,2025-12-15,Google Ads,47,United States,A,Feature Adoption
1110,2026-02-13,Organic Search,45,Canada,B,First Login
1111,2026-03-01,Email Campaign,18,United States,A,Feature Adoption
1112,2025-08-23,Google Ads,61,United Kingdom,B,Feature Adoption
1113,2026-01-22,LinkedIn,65,India,A,Renewal
1114,2025-08-03,Google Ads,30,United States,A,Renewal
1115,2025-09-01,Organic Search,49,Canada,B,Subscription
1116,2026-04-24,Google Ads,59,France,A,Feature Adoption
1117,2026-01-24,Email Campaign,27,United Kingdom,A,First Login
1118,2025-11-06,Google Ads,26,United States,B,Subscription
1119,2025-08-04,Google Ads,29,United States,B,Subscription
1120,2025-09-17,Organic Search,22,United Kingdom,A,Feature Adoption
1121,2026-03-10,LinkedIn,60,United States,B,Subscription
1122,2026-04-04,Organic Search,52,India,B,Renewal
1123,2026-02-06,Referral,46,United States,B,Feature Adoption
1124,2026-02-21,Organic Search,60,United States,A,Feature Adoption
1125,2025-09-23,Google Ads,63,United States,B,Renewal
1126,2026-04-18,LinkedIn,61,Germany,A,Feature Adoption
1127,2026-04-14,Referral,43,United Kingdom,B,Subscription
1128,2026-01-10,LinkedIn,36,United States,B,Email Verification
1129,2025-07-24,Organic Search,65,United States,A,Subscription
1130,2025-12-22,Google Ads,40,Canada,B,First Login
1131,2025-11-03,Organic Search,55,United Kingdom,B,Subscription
1132,2025-12-04,Organic Search,52,United States,B,Subscription
1133,2026-02-02,Google Ads,35,India,B,Subscription
1134,2025-07-12,Email Campaign,42,United States,B,Feature Adoption
1135,2026-03-08,Organic Search,39,Germany,B,Renewal
1136,2025-12-21,Organic Search,45,United States,B,Subscription
1137,2025-08-08,Referral,36,United Kingdom,B,Feature Adoption
1138,2026-04-20,Google Ads,65,United States,A,Subscription
1139,2026-04-23,Organic Search,22,United States,A,Feature Adoption
1140,2026-02-04,Organic Search,59,France,A,Feature Adoption
1141,2025-12-01,Google Ads,30,United Kingdom,B,Feature Adoption
1142,2026-03-21,Google Ads,29,France,A,Feature Adoption
1143,2026-03-22,Referral,31,United Kingdom,A,Subscription
1144,2026-02-25,Organic Search,57,United Kingdom,A,Renewal
1145,2026-04-16,LinkedIn,30,United States,B,Feature Adoption
1146,2025-09-16,LinkedIn,45,France,B,Renewal
1147,2025-08-02,LinkedIn,35,Australia,A,Feature Adoption
1148,2025-11-09,LinkedIn,33,United States,B,Feature Adoption
1149,2025-11-03,LinkedIn,49,United States,A,Feature Adoption
1150,2025-07-19,Organic Search,19,United States,B,Renewal
1151,2026-04-08,Organic Search,64,India,B,Signup
1152,2025-08-12,Organic Search,22,United States,A,Feature Adoption
1153,2026-01-03,LinkedIn,43,India,A,Subscription
1154,2025-09-10,Organic Search,50,United Kingdom,A,Feature Adoption
1155,2026-04-24,Email Campaign,34,India,B,Feature Adoption
1156,2025-09-01,LinkedIn,55,United States,A,Subscription
1157,2025-10-29,Email Campaign,24,United States,B,Renewal
1158,2026-02-11,Google Ads,21,India,B,Feature Adoption
1159,2025-08-27,Organic Search,61,Canada,B,Feature Adoption
1160,2025-09-13,Google Ads,37,Germany,B,Renewal
1161,2025-07-18,Referral,21,Germany,A,Subscription
1162,2025-10-31,Organic Search,58,United States,A,Feature Adoption
1163,2025-09-01,Google Ads,46,United States,B,Renewal
1164,2026-01-18,Email Campaign,37,India,B,Renewal
1165,2025-10-29,Organic Search,28,India,A,Feature Adoption
1166,2026-01-25,LinkedIn,23,United States,A,Renewal
1167,2026-02-27,LinkedIn,39,India,A,Renewal
1168,2025-08-21,Referral,50,Germany,B,Subscription
1169,2026-04-07,LinkedIn,19,Canada,A,Feature Adoption
1170,2025-10-03,LinkedIn,26,France,B,Feature Adoption
1171,2025-12-04,Organic Search,28,United States,B,Subscription
1172,2025-09-05,Referral,38,Germany,B,Renewal
1173,2025-09-07,Organic Search,38,Germany,A,Feature Adoption
1174,2026-01-29,Google Ads,42,United States,A,Renewal
1175,2025-10-23,Organic Search,53,United States,A,Feature Adoption
1176,2025-08-15,Email Campaign,62,United States,A,Signup
1177,2026-02-05,LinkedIn,41,United States,B,Subscription
1178,2025-07-08,LinkedIn,47,Canada,A,Feature Adoption
1179,2025-10-23,LinkedIn,35,United States,B,Subscription
1180,2025-09-05,Google Ads,31,United States,A,Feature Adoption
1181,2025-10-05,Google Ads,27,Canada,B,Renewal
1182,2025-10-29,LinkedIn,41,India,A,Feature Adoption
1183,2025-08-13,Organic Search,38,United States,A,Feature Adoption
1184,2025-10-17,LinkedIn,65,Germany,A,Email Verification
1185,2026-04-12,Organic Search,33,United States,B,Feature Adoption
1186,2025-07-24,Organic Search,42,United Kingdom,B,Feature Adoption
1187,2026-01-06,Organic Search,20,India,A,Feature Adoption
1188,2026-03-15,Google Ads,47,United States,B,Feature Adoption
1189,2026-03-29,Google Ads,38,United States,B,Feature Adoption
1190,2025-11-21,LinkedIn,36,India,A,Feature Adoption
1191,2025-11-13,Google Ads,28,Canada,B,Renewal
1192,2025-09-16,Google Ads,58,India,A,Email Verification
1193,2025-09-15,Organic Search,48,United States,B,Subscription
1194,2026-02-09,Organic Search,49,India,B,Feature Adoption
1195,2026-04-14,Google Ads,64,Canada,A,First Login
1196,2025-08-17,Organic Search,28,United States,A,Subscription
1197,2026-04-15,Referral,55,United Kingdom,A,Signup
1198,2026-04-19,Organic Search,33,India,A,Subscription
1199,2025-12-16,Organic Search,61,Germany,B,Feature Adoption
1200,2025-08-24,Referral,23,United States,B,Subscription
1201,2026-03-03,Google Ads,56,India,A,Feature Adoption
1202,2025-07-23,LinkedIn,38,India,A,Renewal
1203,2026-04-18,Organic Search,59,India,B,Renewal
1204,2025-08-06,Google Ads,23,United Kingdom,B,Feature Adoption
1205,2026-01-21,Organic Search,28,India,B,Subscription
1206,2025-09-17,Organic Search,45,Canada,A,Renewal
1207,2025-09-06,Google Ads,41,United States,A,Feature Adoption
1208,2026-01-15,Google Ads,45,United Kingdom,B,Subscription
1209,2026-01-05,LinkedIn,45,Canada,B,Subscription
1210,2026-02-23,LinkedIn,63,United Kingdom,B,Subscription
1211,2026-03-26,Organic Search,23,Canada,A,Feature Adoption
1212,2025-09-15,Email Campaign,37,Germany,A,Feature Adoption
1213,2025-11-29,Google Ads,20,United Kingdom,A,Feature Adoption
1214,2026-01-28,Organic Search,54,Germany,A,Feature Adoption
1215,2026-04-26,Organic Search,25,United Kingdom,A,Feature Adoption
1216,2025-10-02,Referral,44,United States,A,Feature Adoption
1217,2026-04-27,LinkedIn,46,France,A,Feature Adoption
1218,2025-10-04,Organic Search,56,United States,B,Subscription
1219,2026-02-08,Google Ads,25,United States,B,Subscription
1220,2026-02-21,LinkedIn,65,India,A,Feature Adoption
1221,2026-01-01,LinkedIn,61,India,B,Feature Adoption
1222,2025-09-03,Organic Search,19,United States,A,Feature Adoption
1223,2025-07-14,Organic Search,59,United Kingdom,B,Renewal
1224,2026-04-02,Organic Search,47,United States,B,Subscription
1225,2025-08-29,Organic Search,62,United States,B,Subscription
1226,2025-07-11,Referral,30,United Kingdom,B,Renewal
1227,2026-01-17,Organic Search,58,United States,A,Feature Adoption
1228,2026-01-29,Referral,56,Germany,A,Renewal
1229,2025-07-19,Google Ads,55,Canada,A,Renewal
1230,2026-03-07,Organic Search,19,United States,B,Feature Adoption
1231,2025-08-02,Organic Search,48,United Kingdom,B,Subscription
1232,2025-12-25,Google Ads,28,Canada,B,Feature Adoption
1233,2025-12-24,Google Ads,55,United Kingdom,A,Feature Adoption
1234,2026-02-25,Organic Search,63,United States,B,Subscription
1235,2026-01-01,LinkedIn,28,France,A,Feature Adoption
1236,2025-08-14,LinkedIn,30,United States,B,Subscription
1237,2026-01-29,Email Campaign,33,Canada,B,First Login
1238,2025-07-10,Google Ads,61,United States,B,Renewal
1239,2026-03-15,Organic Search,45,United States,B,Feature Adoption
1240,2026-04-14,Organic Search,39,United States,A,Subscription
1241,2026-04-12,Organic Search,62,United States,A,Feature Adoption
1242,2025-08-23,LinkedIn,46,India,A,Renewal
1243,2025-08-26,Email Campaign,57,France,A,Renewal
1244,2026-04-14,Organic Search,58,United States,B,Feature Adoption
1245,2026-01-02,Organic Search,46,United States,A,Feature Adoption
1246,2025-08-20,Organic Search,26,United States,B,Feature Adoption
1247,2026-01-29,LinkedIn,48,United States,B,Subscription
1248,2025-08-13,Organic Search,44,Germany,B,Subscription
1249,2025-09-16,LinkedIn,32,United Kingdom,B,Subscription
1250,2026-01-26,Referral,51,India,A,Feature Adoption
1251,2025-07-16,Google Ads,63,France,A,Renewal
1252,2025-08-13,Organic Search,28,Canada,B,Feature Adoption
1253,2025-07-19,LinkedIn,54,United Kingdom,B,Subscription
1254,2026-03-24,Email Campaign,61,Canada,A,Renewal
1255,2025-12-08,Referral,35,United States,A,Feature Adoption
1256,2025-09-14,LinkedIn,31,Canada,A,Feature Adoption
1257,2026-02-12,LinkedIn,59,India,B,Feature Adoption
1258,2025-12-02,Organic Search,42,United Kingdom,A,Subscription
1259,2025-09-03,Google Ads,31,United Kingdom,B,Subscription
1260,2026-03-24,Organic Search,19,United Kingdom,B,Renewal
1261,2026-04-30,Organic Search,37,Australia,A,Renewal
1262,2025-08-26,LinkedIn,34,Australia,A,Feature Adoption
1263,2025-07-25,LinkedIn,46,India,B,Subscription
1264,2026-02-18,Organic Search,65,United States,A,Feature Adoption
1265,2026-03-31,Referral,37,United States,B,Renewal
1266,2026-04-20,LinkedIn,51,Germany,A,First Login
1267,2026-03-22,Google Ads,41,Australia,B,Feature Adoption
1268,2026-02-03,Referral,21,United States,B,Feature Adoption
1269,2025-10-18,Google Ads,51,United States,B,Subscription
1270,2026-01-19,Referral,58,United Kingdom,B,Subscription
1271,2026-03-08,LinkedIn,28,Canada,B,Feature Adoption
1272,2026-02-20,Organic Search,51,Germany,B,Feature Adoption
1273,2026-02-28,Organic Search,53,United States,B,Renewal
1274,2026-01-26,Organic Search,36,United States,B,Feature Adoption
1275,2026-01-07,Organic Search,36,United States,B,Renewal
1276,2025-09-11,LinkedIn,37,Canada,A,Feature Adoption
1277,2026-03-08,Organic Search,22,United Kingdom,A,Feature Adoption
1278,2026-04-20,Organic Search,39,Canada,A,Feature Adoption
1279,2025-09-06,LinkedIn,47,United Kingdom,A,Subscription
1280,2025-09-15,Referral,57,United States,A,Feature Adoption
1281,2025-10-28,Referral,20,United States,A,Renewal
1282,2025-11-20,LinkedIn,63,India,B,Subscription
1283,2025-12-06,Google Ads,53,United States,B,Renewal
1284,2026-04-04,Google Ads,54,United States,A,Subscription
1285,2026-03-15,Referral,52,United States,B,Signup
1286,2025-10-14,Organic Search,55,Germany,B,Renewal
1287,2025-12-12,Google Ads,19,United States,B,Feature Adoption
1288,2025-07-13,Referral,34,United States,B,Renewal
1289,2026-04-04,Organic Search,34,United States,A,First Login
1290,2026-01-25,LinkedIn,38,United States,B,Subscription
1291,2025-11-30,Google Ads,44,United States,A,Feature Adoption
1292,2025-08-31,Organic Search,56,United States,A,Feature Adoption
1293,2026-03-16,Google Ads,21,United States,B,Subscription
1294,2025-08-03,Google Ads,32,Canada,A,Signup
1295,2026-04-10,Email Campaign,33,Germany,A,Subscription
1296,2025-09-03,Organic Search,23,Canada,A,Feature Adoption
1297,2025-09-11,Google Ads,33,India,A,Feature Adoption
1298,2026-04-11,Google Ads,47,United States,A,Feature Adoption
1299,2025-09-24,Organic Search,48,India,B,Feature Adoption
1300,2026-01-11,Email Campaign,31,Australia,A,Feature Adoption
1301,2025-07-24,Organic Search,22,United Kingdom,B,Feature Adoption
1302,2025-09-01,Referral,35,Germany,A,Feature Adoption
1303,2026-03-16,Email Campaign,61,United States,A,Feature Adoption
1304,2026-02-17,Organic Search,38,Germany,B,Subscription
1305,2025-12-16,Organic Search,59,Germany,A,Feature Adoption
1306,2025-07-03,Referral,44,Germany,A,Subscription
1307,2026-03-08,LinkedIn,59,United Kingdom,A,Feature Adoption
1308,2026-02-13,LinkedIn,42,United States,A,Feature Adoption
1309,2025-09-29,Referral,18,Australia,B,Feature Adoption
1310,2025-10-07,Google Ads,19,United States,A,Subscription
1311,2025-12-31,Organic Search,58,Australia,B,Subscription
1312,2025-10-28,Email Campaign,20,India,B,Renewal
1313,2025-10-16,Organic Search,58,India,B,Renewal
1314,2026-04-18,Google Ads,30,United States,A,Feature Adoption
1315,2026-04-16,Organic Search,65,United Kingdom,B,Feature Adoption
1316,2026-04-18,Referral,64,India,A,Feature Adoption
1317,2025-07-12,Email Campaign,52,Germany,A,Subscription
1318,2026-02-18,Organic Search,61,Canada,A,Email Verification
1319,2025-12-13,Google Ads,35,India,B,Subscription
1320,2026-03-11,Google Ads,64,France,B,Feature Adoption
1321,2026-02-01,Google Ads,43,United States,B,Feature Adoption
1322,2026-04-19,Referral,32,India,A,Feature Adoption
1323,2025-08-08,Referral,39,United States,B,Subscription
1324,2025-08-19,Organic Search,19,Canada,A,Feature Adoption
1325,2025-12-19,Referral,48,United States,B,Feature Adoption
1326,2025-07-28,Referral,33,United Kingdom,A,Subscription
1327,2026-02-10,LinkedIn,55,United Kingdom,B,Renewal
1328,2025-07-18,Google Ads,62,India,B,Feature Adoption
1329,2026-02-12,Organic Search,45,United Kingdom,B,Subscription
1330,2026-04-13,Organic Search,43,Australia,B,Renewal
1331,2025-10-28,Referral,57,France,B,Feature Adoption
1332,2026-02-05,Referral,39,United Kingdom,A,Subscription
1333,2025-07-14,Google Ads,30,United States,B,Signup
1334,2025-08-04,Google Ads,54,Australia,B,Subscription
1335,2025-12-29,Google Ads,46,Germany,B,Feature Adoption
1336,2025-07-23,Organic Search,45,United States,A,Subscription
1337,2025-12-31,Organic Search,27,India,B,Feature Adoption
1338,2025-12-23,Organic Search,51,India,A,Subscription
1339,2025-07-30,Organic Search,53,Australia,A,Feature Adoption
1340,2025-10-09,Email Campaign,30,United Kingdom,A,Feature Adoption
1341,2026-03-01,LinkedIn,56,India,A,Renewal
1342,2026-04-16,Email Campaign,44,United Kingdom,B,Feature Adoption
1343,2025-07-22,Google Ads,58,India,B,Feature Adoption
1344,2025-10-18,Organic Search,39,Germany,A,Feature Adoption
1345,2026-01-21,Organic Search,41,India,B,Feature Adoption
1346,2026-04-11,Organic Search,30,United States,A,Renewal
1347,2026-01-01,Organic Search,30,United States,B,Feature Adoption
1348,2025-11-12,LinkedIn,53,United States,B,Feature Adoption
1349,2025-09-29,Referral,19,India,A,First Login
1350,2025-08-26,Organic Search,47,United States,B,Renewal
1351,2025-09-26,Email Campaign,57,India,A,Renewal
1352,2025-08-03,Organic Search,26,India,A,Feature Adoption
1353,2026-01-10,LinkedIn,45,United States,A,Feature Adoption
1354,2025-07-24,LinkedIn,52,United Kingdom,B,Feature Adoption
1355,2025-11-04,Organic Search,26,France,A,Renewal
1356,2026-03-08,Organic Search,48,United States,A,Feature Adoption
1357,2025-09-24,Google Ads,59,France,A,Feature Adoption
1358,2026-03-23,Google Ads,41,United States,A,Feature Adoption
1359,2026-03-11,Google Ads,58,United Kingdom,A,Feature Adoption
1360,2025-07-19,Organic Search,46,India,A,Feature Adoption
1361,2025-12-04,Google Ads,28,United States,A,Feature Adoption
1362,2026-04-08,Organic Search,36,France,B,Feature Adoption
1363,2026-04-25,Organic Search,39,United Kingdom,B,Subscription
1364,2026-01-26,Google Ads,35,Canada,B,Feature Adoption
1365,2025-10-28,Organic Search,23,United States,B,Subscription
1366,2026-04-06,LinkedIn,32,France,B,Feature Adoption
1367,2025-07-20,Google Ads,61,United States,B,Feature Adoption
1368,2025-11-18,Organic Search,26,United Kingdom,A,Subscription
1369,2026-04-05,Referral,37,United States,B,Feature Adoption
1370,2026-01-23,Email Campaign,59,Australia,B,Subscription
1371,2025-09-15,Referral,64,United States,A,Feature Adoption
1372,2026-03-22,Google Ads,47,United Kingdom,A,Feature Adoption
1373,2025-08-13,Organic Search,62,United States,B,Subscription
1374,2026-04-12,Organic Search,26,United States,B,Subscription
1375,2026-03-13,Referral,39,Australia,B,Subscription
1376,2026-01-23,LinkedIn,37,Germany,B,Email Verification
1377,2025-07-17,Email Campaign,39,United States,A,Subscription
1378,2026-04-20,Referral,31,India,A,Email Verification
1379,2026-01-14,Organic Search,54,United States,A,Feature Adoption
1380,2025-12-03,Organic Search,53,United States,B,Renewal
1381,2026-03-08,Organic Search,42,United States,B,Feature Adoption
1382,2026-03-26,Organic Search,51,United States,B,Feature Adoption
1383,2026-01-27,Google Ads,26,India,A,Feature Adoption
1384,2025-08-05,Google Ads,31,India,B,Feature Adoption
1385,2026-02-07,Referral,28,Germany,A,Renewal
1386,2026-04-27,Organic Search,47,Germany,B,Signup
1387,2025-09-12,Google Ads,56,Australia,A,Feature Adoption
1388,2026-04-18,Referral,54,Canada,B,Feature Adoption
1389,2026-02-19,Organic Search,37,Australia,B,Renewal
1390,2025-09-28,Google Ads,57,United States,A,Feature Adoption
1391,2025-10-02,LinkedIn,62,United States,A,Feature Adoption
1392,2025-09-19,Organic Search,36,United Kingdom,A,Email Verification
1393,2025-10-20,Referral,53,Canada,B,Feature Adoption
1394,2025-08-23,Google Ads,44,France,B,Feature Adoption
1395,2026-03-17,Organic Search,58,United States,A,Subscription
1396,2026-01-12,Organic Search,30,United States,B,Signup
1397,2025-08-28,LinkedIn,60,United States,A,Feature Adoption
1398,2025-08-04,Organic Search,63,Germany,A,First Login
1399,2025-11-20,Referral,19,United States,A,Feature Adoption
1400,2025-09-02,Google Ads,22,United States,A,Signup
1401,2025-11-17,Organic Search,31,United States,A,Renewal
1402,2026-03-30,Organic Search,58,Germany,A,Feature Adoption
1403,2025-08-22,Google Ads,21,United States,A,Signup
1404,2026-01-10,LinkedIn,41,India,A,Feature Adoption
1405,2025-07-09,Google Ads,39,India,A,Subscription
1406,2025-08-02,Organic Search,60,India,B,Feature Adoption
1407,2026-01-29,Google Ads,38,Australia,A,Feature Adoption
1408,2025-10-15,Email Campaign,45,United States,B,Feature Adoption
1409,2025-12-30,Organic Search,59,United States,B,Feature Adoption
1410,2026-02-20,Organic Search,35,Germany,A,Feature Adoption
1411,2025-08-04,Referral,56,Canada,B,Renewal
1412,2026-04-01,LinkedIn,54,India,B,Renewal
1413,2025-12-14,Email Campaign,61,Germany,A,Subscription
1414,2025-09-07,Organic Search,62,United Kingdom,B,Renewal
1415,2026-03-04,Organic Search,55,United States,B,Subscription
1416,2025-10-28,Google Ads,18,Germany,B,Subscription
1417,2025-09-02,Organic Search,33,Germany,A,Email Verification
1418,2026-01-08,Google Ads,42,United States,B,Email Verification
1419,2026-02-13,LinkedIn,35,United States,B,Renewal
1420,2025-07-21,Google Ads,59,India,A,Subscription
1421,2025-10-26,Referral,33,United States,B,First Login
1422,2025-11-05,Referral,32,Germany,A,Feature Adoption
1423,2025-12-12,Organic Search,22,United Kingdom,A,Email Verification
1424,2025-10-07,Organic Search,31,India,B,Feature Adoption
1425,2026-04-08,Referral,33,India,A,Feature Adoption
1426,2026-02-25,Organic Search,33,Germany,B,Subscription
1427,2025-12-03,Organic Search,58,Canada,B,Renewal
1428,2026-03-04,Organic Search,43,India,B,Subscription
1429,2026-02-02,Google Ads,27,Germany,A,Subscription
1430,2025-07-11,LinkedIn,23,Canada,A,Renewal
1431,2026-05-01,Google Ads,29,United Kingdom,B,Subscription
1432,2026-02-18,Organic Search,48,United Kingdom,B,Feature Adoption
1433,2026-02-26,Organic Search,18,India,B,Subscription
